year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,9,29,1750,1640,70,1918,1825,53,9E,3642,N8932C,LGA,RIC,53,292,16,40,2013-09-29T20:00:00Z
2013,9,29,1750,1723,27,1946,1945,1,UA,1635,N78448,EWR,PHX,256,2133,17,23,2013-09-29T21:00:00Z
2013,9,29,1751,1800,-9,1909,1916,-7,B6,1407,N354JB,JFK,IAD,42,228,18,0,2013-09-29T22:00:00Z
2013,9,29,1753,1759,-6,1948,2000,-12,DL,1321,N339NW,EWR,MSP,137,1008,17,59,2013-09-29T21:00:00Z
2013,9,29,1753,1805,-12,1915,1950,-35,AA,353,N554AA,LGA,ORD,114,733,18,5,2013-09-29T22:00:00Z
2013,9,29,1754,1759,-5,2012,2033,-21,DL,61,N937DL,LGA,ATL,101,762,17,59,2013-09-29T21:00:00Z
2013,9,29,1754,1800,-6,1949,2001,-12,DL,2331,N338NB,LGA,DTW,83,502,18,0,2013-09-29T22:00:00Z
2013,9,29,1754,1800,-6,1857,1917,-20,US,2158,N965UW,LGA,BOS,34,184,18,0,2013-09-29T22:00:00Z
2013,9,29,1754,1755,-1,2019,2015,4,MQ,3713,N725MQ,LGA,XNA,160,1147,17,55,2013-09-29T21:00:00Z
2013,9,29,1755,1800,-5,2047,2118,-31,DL,2139,N364NB,LGA,MIA,141,1096,18,0,2013-09-29T22:00:00Z
2013,9,29,1755,1742,13,1957,1940,17,EV,4382,N11539,EWR,DTW,84,488,17,42,2013-09-29T21:00:00Z
2013,9,29,1755,1629,86,2022,1933,49,B6,1161,N729JB,LGA,PBI,121,1035,16,29,2013-09-29T20:00:00Z
2013,9,29,1756,1800,-4,1956,1937,19,EV,5287,N608QX,LGA,MSN,109,812,18,0,2013-09-29T22:00:00Z
2013,9,29,1757,1759,-2,2025,2052,-27,UA,535,N598UA,JFK,LAX,290,2475,17,59,2013-09-29T21:00:00Z
2013,9,29,1758,1800,-2,2138,2103,35,B6,263,N663JB,JFK,SEA,359,2422,18,0,2013-09-29T22:00:00Z
2013,9,29,1759,1800,-1,2038,2104,-26,B6,359,N591JB,JFK,BUR,306,2465,18,0,2013-09-29T22:00:00Z
2013,9,29,1801,1759,2,2040,2052,-12,B6,299,N508JB,LGA,MCO,126,950,17,59,2013-09-29T21:00:00Z
2013,9,29,1801,1735,26,1957,1946,11,YV,2751,N932LR,LGA,CLT,79,544,17,35,2013-09-29T21:00:00Z
2013,9,29,1801,1625,96,2023,1841,102,UA,485,N526UA,EWR,DEN,205,1605,16,25,2013-09-29T20:00:00Z
2013,9,29,1801,1800,1,2041,2114,-33,UA,1022,N73278,EWR,LAX,299,2454,18,0,2013-09-29T22:00:00Z
2013,9,29,1802,1700,62,2132,2008,84,DL,1394,N389DA,JFK,PDX,358,2454,17,0,2013-09-29T21:00:00Z
2013,9,29,1802,1810,-8,1950,1955,-5,MQ,3526,N9EAMQ,LGA,CMH,70,479,18,10,2013-09-29T22:00:00Z
2013,9,29,1805,1800,5,1920,1915,5,US,2191,N766US,LGA,DCA,39,214,18,0,2013-09-29T22:00:00Z
2013,9,29,1805,1735,30,2018,2000,18,WN,209,N465WN,LGA,DEN,213,1620,17,35,2013-09-29T21:00:00Z
2013,9,29,1805,1805,0,2010,2028,-18,UA,1139,N38443,EWR,DEN,211,1605,18,5,2013-09-29T22:00:00Z
2013,9,29,1806,1755,11,2022,2028,-6,DL,1629,N3731T,JFK,LAS,279,2248,17,55,2013-09-29T21:00:00Z
2013,9,29,1806,1755,11,1949,1930,19,MQ,3301,N535MQ,LGA,RDU,65,431,17,55,2013-09-29T21:00:00Z
2013,9,29,1809,1815,-6,2010,2013,-3,DL,2019,N319US,LGA,MSP,143,1020,18,15,2013-09-29T22:00:00Z
2013,9,29,1810,1815,-5,2108,2135,-27,AA,1611,N3DVAA,LGA,MIA,135,1096,18,15,2013-09-29T22:00:00Z
2013,9,29,1810,1800,10,1933,1920,13,WN,318,N729SW,EWR,MDW,102,711,18,0,2013-09-29T22:00:00Z
2013,9,29,1813,1815,-2,2051,2043,8,DL,926,N333NW,EWR,ATL,105,746,18,15,2013-09-29T22:00:00Z
2013,9,29,1814,1730,44,2024,1950,34,EV,5298,N719EV,LGA,OMA,145,1148,17,30,2013-09-29T21:00:00Z
2013,9,29,1815,1815,0,2121,2128,-7,DL,17,N191DN,JFK,LAX,309,2475,18,15,2013-09-29T22:00:00Z
2013,9,29,1815,1655,80,1938,1820,78,WN,1454,N272WN,LGA,MDW,107,725,16,55,2013-09-29T20:00:00Z
2013,9,29,1815,1830,-15,1945,1950,-5,MQ,3486,N523MQ,LGA,BNA,101,764,18,30,2013-09-29T22:00:00Z
2013,9,29,1816,1820,-4,1953,2000,-7,EV,5503,N708EV,LGA,PIT,52,335,18,20,2013-09-29T22:00:00Z
2013,9,29,1816,1820,-4,2017,2041,-24,9E,4245,N8747B,JFK,CHS,88,636,18,20,2013-09-29T22:00:00Z
2013,9,29,1816,1759,17,2029,2029,0,UA,866,N564UA,EWR,LAS,277,2227,17,59,2013-09-29T21:00:00Z
2013,9,29,1817,1820,-3,2059,2145,-46,DL,83,N931DL,JFK,MIA,134,1089,18,20,2013-09-29T22:00:00Z
2013,9,29,1821,1825,-4,2122,2137,-15,DL,1854,N323NB,LGA,FLL,140,1076,18,25,2013-09-29T22:00:00Z
2013,9,29,1821,1835,-14,2149,2148,1,AS,5,N532AS,EWR,SEA,345,2402,18,35,2013-09-29T22:00:00Z
2013,9,29,1823,1755,28,2121,2055,26,AA,1185,N3EEAA,LGA,DFW,190,1389,17,55,2013-09-29T21:00:00Z
2013,9,29,1825,1829,-4,2028,2028,0,DL,548,N318US,EWR,DTW,83,488,18,29,2013-09-29T22:00:00Z
2013,9,29,1825,1829,-4,2008,2033,-25,US,425,N535UW,JFK,CLT,76,541,18,29,2013-09-29T22:00:00Z
2013,9,29,1826,1829,-3,2016,2031,-15,US,1877,N196UW,EWR,CLT,76,529,18,29,2013-09-29T22:00:00Z
2013,9,29,1826,1829,-3,1939,1939,0,MQ,3044,N658MQ,JFK,BWI,45,184,18,29,2013-09-29T22:00:00Z
2013,9,29,1827,1825,2,2044,2121,-37,DL,1576,N3765,JFK,SAN,290,2446,18,25,2013-09-29T22:00:00Z
2013,9,29,1828,1820,8,2126,2125,1,UA,288,N493UA,EWR,FLL,132,1065,18,20,2013-09-29T22:00:00Z
2013,9,29,1829,1825,4,2026,2037,-11,DL,2044,N328NW,JFK,DTW,82,509,18,25,2013-09-29T22:00:00Z
2013,9,29,1829,1830,-1,2148,2142,6,DL,1543,N713TW,JFK,SEA,347,2422,18,30,2013-09-29T22:00:00Z
2013,9,29,1829,1830,-1,2122,2130,-8,9E,3325,N926XJ,JFK,DFW,195,1391,18,30,2013-09-29T22:00:00Z
2013,9,29,1830,1830,0,2107,2112,-5,B6,711,N534JB,JFK,LAS,286,2248,18,30,2013-09-29T22:00:00Z
2013,9,29,1831,1815,16,2000,1947,13,9E,3513,N903XJ,LGA,MKE,99,738,18,15,2013-09-29T22:00:00Z
2013,9,29,1831,1830,1,2123,2140,-17,B6,305,N531JB,EWR,FLL,133,1065,18,30,2013-09-29T22:00:00Z
2013,9,29,1833,1841,-8,1955,2010,-15,B6,2202,N306JB,JFK,BUF,51,301,18,41,2013-09-29T22:00:00Z
2013,9,29,1834,1830,4,2120,2137,-17,DL,2391,N976DL,JFK,TPA,133,1005,18,30,2013-09-29T22:00:00Z
2013,9,29,1834,1815,19,2125,2130,-5,UA,1075,N14731,EWR,SNA,306,2434,18,15,2013-09-29T22:00:00Z
2013,9,29,1835,1845,-10,2008,2030,-22,9E,3320,N605LR,JFK,BUF,50,301,18,45,2013-09-29T22:00:00Z
2013,9,29,1836,1729,67,2009,1900,69,EV,4195,N21144,EWR,BNA,107,748,17,29,2013-09-29T21:00:00Z
2013,9,29,1837,1820,17,2029,2042,-13,9E,3542,N910XJ,JFK,MSP,144,1029,18,20,2013-09-29T22:00:00Z
2013,9,29,1837,1830,7,2052,2100,-8,WN,2698,N427WN,EWR,MSY,156,1167,18,30,2013-09-29T22:00:00Z
2013,9,29,1837,1839,-2,2214,2156,18,UA,389,N589UA,JFK,SFO,329,2586,18,39,2013-09-29T22:00:00Z
2013,9,29,1839,1842,-3,2004,2019,-15,EV,5274,N724EV,LGA,BNA,105,764,18,42,2013-09-29T22:00:00Z
2013,9,29,1839,1845,-6,2136,2210,-34,AA,177,N328AA,JFK,SFO,326,2586,18,45,2013-09-29T22:00:00Z
2013,9,29,1839,1815,24,2013,2000,13,WN,1113,N294WN,LGA,STL,120,888,18,15,2013-09-29T22:00:00Z
2013,9,29,1840,1829,11,2202,2150,12,UA,418,N511UA,EWR,SFO,327,2565,18,29,2013-09-29T22:00:00Z
2013,9,29,1842,1830,12,2037,2041,-4,EV,5268,N748EV,LGA,CLT,78,544,18,30,2013-09-29T22:00:00Z
2013,9,29,1845,1850,-5,2132,2200,-28,AA,119,N3FBAA,EWR,LAX,305,2454,18,50,2013-09-29T22:00:00Z
2013,9,29,1847,1850,-3,2025,2025,0,MQ,3674,N517MQ,LGA,CLE,62,419,18,50,2013-09-29T22:00:00Z
2013,9,29,1849,1855,-6,2011,2035,-24,AA,359,N548AA,LGA,ORD,113,733,18,55,2013-09-29T22:00:00Z
2013,9,29,1851,1900,-9,2031,2040,-9,MQ,3591,N834MQ,LGA,RDU,69,431,19,0,2013-09-29T23:00:00Z
2013,9,29,1852,1855,-3,2107,2131,-24,DL,87,N1612T,JFK,ATL,100,760,18,55,2013-09-29T22:00:00Z
2013,9,29,1852,1839,13,2009,1957,12,EV,4131,N12145,EWR,RIC,45,277,18,39,2013-09-29T22:00:00Z
2013,9,29,1854,1900,-6,2041,2041,0,UA,237,N810UA,EWR,ORD,105,719,19,0,2013-09-29T23:00:00Z
2013,9,29,1855,1900,-5,2056,2114,-18,9E,3876,N8492C,LGA,GSP,87,610,19,0,2013-09-29T23:00:00Z
2013,9,29,1856,1900,-4,2103,2131,-28,DL,2454,N391DA,JFK,DEN,210,1626,19,0,2013-09-29T23:00:00Z
2013,9,29,1856,1829,27,2039,2011,28,UA,1053,N33264,EWR,CLE,56,404,18,29,2013-09-29T22:00:00Z
2013,9,29,1856,1900,-4,2141,2154,-13,UA,1528,N17244,EWR,MCO,121,937,19,0,2013-09-29T23:00:00Z
2013,9,29,1858,1900,-2,2059,2057,2,EV,4278,N14542,EWR,CAE,84,602,19,0,2013-09-29T23:00:00Z
2013,9,29,1858,1905,-7,2018,2033,-15,EV,5383,N750EV,LGA,ROC,39,254,19,5,2013-09-29T23:00:00Z
2013,9,29,1858,1900,-2,2133,2151,-18,B6,883,N779JB,JFK,MCO,122,944,19,0,2013-09-29T23:00:00Z
2013,9,29,1858,1855,3,2154,2200,-6,VX,169,N641VA,EWR,LAX,313,2454,18,55,2013-09-29T22:00:00Z
2013,9,29,1859,1859,0,2054,2127,-33,DL,801,N3748Y,JFK,PHX,266,2153,18,59,2013-09-29T22:00:00Z
2013,9,29,1859,1850,9,2156,2212,-16,B6,669,N503JB,JFK,SJC,328,2569,18,50,2013-09-29T22:00:00Z
2013,9,29,1859,1859,0,2149,2159,-10,UA,1128,N16703,LGA,IAH,200,1416,18,59,2013-09-29T22:00:00Z
2013,9,29,1900,1907,-7,2039,2033,6,EV,4191,N14993,EWR,BNA,104,748,19,7,2013-09-29T23:00:00Z
2013,9,29,1902,1900,2,2120,2132,-12,DL,947,N921DL,LGA,ATL,104,762,19,0,2013-09-29T23:00:00Z
2013,9,29,1902,1820,42,2150,2124,26,B6,1013,N504JB,JFK,LGB,305,2465,18,20,2013-09-29T22:00:00Z
2013,9,29,1903,1905,-2,2121,2134,-13,9E,3285,N918XJ,JFK,MSY,154,1182,19,5,2013-09-29T23:00:00Z
2013,9,29,1903,1900,3,2119,2154,-35,9E,3429,N927XJ,JFK,JAX,107,828,19,0,2013-09-29T23:00:00Z
2013,9,29,1904,1905,-1,2042,2101,-19,DL,1473,N342NB,LGA,MEM,130,963,19,5,2013-09-29T23:00:00Z
2013,9,29,1904,1859,5,2142,2126,16,FL,645,N971AT,LGA,ATL,102,762,18,59,2013-09-29T22:00:00Z
2013,9,29,1904,1900,4,2033,2039,-6,UA,693,N424UA,LGA,ORD,113,733,19,0,2013-09-29T23:00:00Z
2013,9,29,1904,1908,-4,2153,2216,-23,UA,1526,N28478,EWR,LAX,303,2454,19,8,2013-09-29T23:00:00Z
2013,9,29,1905,1905,0,2041,2100,-19,9E,3433,N921XJ,JFK,PIT,60,340,19,5,2013-09-29T23:00:00Z
2013,9,29,1907,1900,7,2116,2122,-6,DL,1715,N360NB,LGA,MSY,155,1183,19,0,2013-09-29T23:00:00Z
2013,9,29,1909,1910,-1,2154,2221,-27,DL,2065,N374DA,JFK,FLL,130,1069,19,10,2013-09-29T23:00:00Z
2013,9,29,1911,1905,6,2131,2137,-6,DL,1729,N3772H,JFK,LAS,285,2248,19,5,2013-09-29T23:00:00Z
2013,9,29,1911,1911,0,2109,2110,-1,EV,3264,N14562,EWR,CLT,79,529,19,11,2013-09-29T23:00:00Z
2013,9,29,1913,1919,-6,2223,2234,-11,B6,71,N598JB,JFK,SLC,264,1990,19,19,2013-09-29T23:00:00Z
2013,9,29,1914,1850,24,2222,2220,2,VX,29,N631VA,JFK,SFO,328,2586,18,50,2013-09-29T22:00:00Z
2013,9,29,1916,1830,46,2157,2122,35,B6,153,N661JB,JFK,PBI,126,1028,18,30,2013-09-29T22:00:00Z
2013,9,29,1917,1910,7,2214,2215,-1,AA,21,N319AA,JFK,LAX,301,2475,19,10,2013-09-29T23:00:00Z
2013,9,29,1918,1900,18,2222,2232,-10,DL,1465,N709TW,JFK,SFO,320,2586,19,0,2013-09-29T23:00:00Z
2013,9,29,1918,1920,-2,2036,2055,-19,9E,3555,N920XJ,LGA,BUF,47,292,19,20,2013-09-29T23:00:00Z
2013,9,29,1919,1905,14,2153,2205,-12,AA,1691,N519AA,EWR,DFW,183,1372,19,5,2013-09-29T23:00:00Z
2013,9,29,1925,1930,-5,2157,2238,-41,DL,2370,N345NB,LGA,PBI,131,1035,19,30,2013-09-29T23:00:00Z
2013,9,29,1925,1930,-5,2203,2231,-28,DL,1435,N327NB,LGA,TPA,132,1010,19,30,2013-09-29T23:00:00Z
2013,9,29,1925,1935,-10,2127,2159,-32,9E,3470,N931XJ,JFK,CVG,87,589,19,35,2013-09-29T23:00:00Z
2013,9,29,1926,1930,-4,2110,2125,-15,MQ,3349,N532MQ,LGA,MSP,139,1020,19,30,2013-09-29T23:00:00Z
2013,9,29,1929,1935,-6,2158,2232,-34,DL,1485,N926DL,LGA,MCO,121,950,19,35,2013-09-29T23:00:00Z
2013,9,29,1929,1932,-3,2118,2143,-25,EV,4361,N15572,EWR,TYS,88,631,19,32,2013-09-29T23:00:00Z
2013,9,29,1929,1900,29,2125,2104,21,9E,3445,N934XJ,LGA,DSM,137,1031,19,0,2013-09-29T23:00:00Z
2013,9,29,1930,1930,0,2217,2233,-16,UA,1466,N37434,EWR,TPA,136,997,19,30,2013-09-29T23:00:00Z
2013,9,29,1930,1930,0,2256,2237,19,UA,208,N814UA,EWR,SEA,343,2402,19,30,2013-09-29T23:00:00Z
2013,9,29,1931,1930,1,2303,2250,13,AA,235,N3GTAA,JFK,SEA,344,2422,19,30,2013-09-29T23:00:00Z
2013,9,29,1931,1935,-4,2139,2226,-47,UA,1429,N78509,EWR,LAS,273,2227,19,35,2013-09-29T23:00:00Z
2013,9,29,1932,1929,3,2153,2156,-3,DL,1461,N340NB,EWR,ATL,103,746,19,29,2013-09-29T23:00:00Z
2013,9,29,1933,1910,23,2217,2203,14,DL,2159,N940DL,JFK,MCO,117,944,19,10,2013-09-29T23:00:00Z
2013,9,29,1934,1937,-3,2127,2139,-12,EV,4370,N16961,EWR,CHS,87,628,19,37,2013-09-29T23:00:00Z
2013,9,29,1934,1940,-6,2240,2252,-12,B6,161,N712JB,JFK,SMF,323,2521,19,40,2013-09-29T23:00:00Z
2013,9,29,1934,1935,-1,2217,2250,-33,AA,2437,N3FJAA,LGA,MIA,134,1096,19,35,2013-09-29T23:00:00Z
2013,9,29,1939,1940,-1,2048,2120,-32,AA,363,N4XTAA,LGA,ORD,104,733,19,40,2013-09-29T23:00:00Z
2013,9,29,1939,1916,23,2218,2209,9,UA,222,N577UA,EWR,PBI,126,1023,19,16,2013-09-29T23:00:00Z
2013,9,29,1942,1950,-8,2125,2141,-16,EV,5038,N391CA,LGA,BHM,120,866,19,50,2013-09-29T23:00:00Z
2013,9,29,1942,1930,12,2048,2049,-1,EV,5769,N832AS,LGA,IAD,42,229,19,30,2013-09-29T23:00:00Z
2013,9,29,1942,1900,42,2047,2018,29,US,2193,N967UW,LGA,DCA,42,214,19,0,2013-09-29T23:00:00Z
2013,9,29,1946,1947,-1,2233,2250,-17,B6,201,N709JB,JFK,FLL,129,1069,19,47,2013-09-29T23:00:00Z
2013,9,29,1946,1900,46,2103,2015,48,WN,490,N264LV,LGA,MKE,101,738,19,0,2013-09-29T23:00:00Z
2013,9,29,1947,1938,9,2103,2058,5,EV,5714,N830AS,JFK,IAD,42,228,19,38,2013-09-29T23:00:00Z
2013,9,29,1947,2000,-13,2051,2114,-23,US,2162,N961UW,LGA,BOS,34,184,20,0,2013-09-30T00:00:00Z
2013,9,29,1947,1940,7,2128,2125,3,MQ,3374,N804MQ,JFK,RDU,67,427,19,40,2013-09-29T23:00:00Z
2013,9,29,1947,1950,-3,2127,2140,-13,MQ,3573,N724MQ,LGA,CMH,72,479,19,50,2013-09-29T23:00:00Z
2013,9,29,1949,1945,4,2245,2305,-20,DL,1768,N6710E,JFK,SLC,258,1990,19,45,2013-09-29T23:00:00Z
2013,9,29,1950,1925,25,2250,2248,2,DL,498,N335NW,JFK,SAT,207,1587,19,25,2013-09-29T23:00:00Z
2013,9,29,1950,1945,5,2123,2146,-23,EV,5306,N755EV,LGA,GSO,67,461,19,45,2013-09-29T23:00:00Z
2013,9,29,1954,1930,24,2145,2125,20,9E,3497,N602LR,JFK,RDU,71,427,19,30,2013-09-29T23:00:00Z
2013,9,29,1956,2000,-4,2216,2230,-14,DL,1147,N953DL,LGA,ATL,103,762,20,0,2013-09-30T00:00:00Z
2013,9,29,1956,1855,61,2142,2059,43,US,2039,N185UW,LGA,CLT,77,544,18,55,2013-09-29T22:00:00Z
2013,9,29,1958,2003,-5,2155,2212,-17,EV,4321,N11109,EWR,MCI,142,1092,20,3,2013-09-30T00:00:00Z
2013,9,29,1958,2000,-2,2110,2120,-10,US,2195,N951UW,LGA,DCA,42,214,20,0,2013-09-30T00:00:00Z
2013,9,29,1958,2000,-2,2121,2132,-11,UA,695,N473UA,LGA,ORD,104,733,20,0,2013-09-30T00:00:00Z
2013,9,29,1959,1945,14,2109,2106,3,9E,3864,N8977A,JFK,PHL,31,94,19,45,2013-09-29T23:00:00Z
2013,9,29,1959,2000,-1,2220,2250,-30,UA,352,N479UA,EWR,IAH,179,1400,20,0,2013-09-30T00:00:00Z
2013,9,29,2003,2005,-2,2108,2130,-22,MQ,3604,N509MQ,EWR,ORD,103,719,20,5,2013-09-30T00:00:00Z
2013,9,29,2004,2015,-11,2136,2202,-26,EV,5956,N13978,LGA,CLE,62,419,20,15,2013-09-30T00:00:00Z
2013,9,29,2006,2014,-8,2144,2209,-25,EV,4543,N12172,EWR,DSM,137,1017,20,14,2013-09-30T00:00:00Z
2013,9,29,2006,2010,-4,2226,2248,-22,EV,6073,N17185,EWR,OKC,168,1325,20,10,2013-09-30T00:00:00Z
2013,9,29,2007,2015,-8,2121,2144,-23,9E,3899,N8839E,JFK,BWI,37,184,20,15,2013-09-30T00:00:00Z
2013,9,29,2010,2015,-5,2126,2144,-18,B6,702,N183JB,JFK,BUF,50,301,20,15,2013-09-30T00:00:00Z
2013,9,29,2010,2015,-5,2149,2155,-6,MQ,3535,N507MQ,JFK,CMH,69,483,20,15,2013-09-30T00:00:00Z
2013,9,29,2012,2019,-7,2216,2241,-25,EV,4333,N16170,EWR,TUL,155,1215,20,19,2013-09-30T00:00:00Z
2013,9,29,2013,2000,13,2311,2328,-17,UA,1651,N76265,EWR,SFO,328,2565,20,0,2013-09-30T00:00:00Z
2013,9,29,2015,2016,-1,2150,2154,-4,EV,4106,N16571,EWR,GSO,63,445,20,16,2013-09-30T00:00:00Z
2013,9,29,2017,2015,2,2114,2125,-11,B6,418,N358JB,JFK,BOS,33,187,20,15,2013-09-30T00:00:00Z
2013,9,29,2017,2001,16,2253,2308,-15,UA,506,N574UA,EWR,LAX,291,2454,20,1,2013-09-30T00:00:00Z
2013,9,29,2018,2022,-4,2132,2155,-23,B6,105,N249JB,JFK,ORD,108,740,20,22,2013-09-30T00:00:00Z
2013,9,29,2018,2001,17,2243,2249,-6,B6,1083,N527JB,JFK,MCO,112,944,20,1,2013-09-30T00:00:00Z
2013,9,29,2024,2034,-10,2145,2209,-24,9E,4127,N831AY,JFK,IAD,43,228,20,34,2013-09-30T00:00:00Z
2013,9,29,2024,2025,-1,2123,2140,-17,AA,2314,N3CEAA,JFK,BOS,34,187,20,25,2013-09-30T00:00:00Z
2013,9,29,2024,2025,-1,2305,2318,-13,UA,771,N596UA,JFK,LAX,307,2475,20,25,2013-09-30T00:00:00Z
2013,9,29,2024,2021,3,2152,2200,-8,UA,1464,N14228,EWR,CLE,58,404,20,21,2013-09-30T00:00:00Z
2013,9,29,2025,2022,3,2222,2246,-24,B6,135,N597JB,JFK,PHX,261,2153,20,22,2013-09-30T00:00:00Z
2013,9,29,2028,1956,32,2210,2203,7,DL,2131,N362NB,LGA,DTW,80,502,19,56,2013-09-29T23:00:00Z
2013,9,29,2029,2035,-6,2132,2211,-39,9E,3395,N928XJ,JFK,DCA,40,213,20,35,2013-09-30T00:00:00Z
2013,9,29,2029,2030,-1,2145,2201,-16,FL,354,N925AT,LGA,CAK,57,397,20,30,2013-09-30T00:00:00Z
2013,9,29,2031,2040,-9,2225,2300,-35,9E,4033,N8794B,LGA,TYS,89,647,20,40,2013-09-30T00:00:00Z
2013,9,29,2032,1930,62,2151,2056,55,EV,4224,N13979,EWR,MKE,104,725,19,30,2013-09-29T23:00:00Z
2013,9,29,2035,2045,-10,2141,2153,-12,B6,2680,N337JB,EWR,BOS,38,200,20,45,2013-09-30T00:00:00Z
2013,9,29,2036,2045,-9,32,53,-21,DL,347,N3752,JFK,SJU,212,1598,20,45,2013-09-30T00:00:00Z
2013,9,29,2036,1935,61,2313,2229,44,B6,225,N523JB,JFK,TPA,127,1005,19,35,2013-09-29T23:00:00Z
2013,9,29,2036,2029,7,2130,2149,-19,UA,1049,N15712,EWR,BOS,36,200,20,29,2013-09-30T00:00:00Z
2013,9,29,2037,2045,-8,2137,2225,-48,AA,371,N580AA,LGA,ORD,106,733,20,45,2013-09-30T00:00:00Z
2013,9,29,2042,2030,12,2147,2150,-3,WN,382,N933WN,LGA,MDW,104,725,20,30,2013-09-30T00:00:00Z
2013,9,29,2045,1950,55,2318,2215,63,MQ,3662,N527MQ,LGA,ATL,100,762,19,50,2013-09-29T23:00:00Z
2013,9,29,2046,2025,21,2343,2350,-7,B6,915,N506JB,JFK,SFO,326,2586,20,25,2013-09-30T00:00:00Z
2013,9,29,2047,2040,7,2236,2250,-14,EV,4085,N14105,EWR,OMA,149,1134,20,40,2013-09-30T00:00:00Z
2013,9,29,2049,1730,199,2153,1852,181,B6,86,N373JB,JFK,ROC,44,264,17,30,2013-09-29T21:00:00Z
2013,9,29,2050,2059,-9,2252,2319,-27,EV,4397,N31131,EWR,MSY,158,1167,20,59,2013-09-30T00:00:00Z
2013,9,29,2050,2030,20,2151,2150,1,WN,2520,N407WN,EWR,MDW,100,711,20,30,2013-09-30T00:00:00Z
2013,9,29,2051,2013,38,2215,2125,50,EV,4312,N16976,EWR,DCA,38,199,20,13,2013-09-30T00:00:00Z
2013,9,29,2051,2100,-9,2144,2211,-27,US,2164,N957UW,LGA,BOS,33,184,21,0,2013-09-30T01:00:00Z
2013,9,29,2051,2028,23,2329,2340,-11,UA,1680,N30401,EWR,MIA,131,1085,20,28,2013-09-30T00:00:00Z
2013,9,29,2051,2058,-7,2316,2357,-41,UA,1416,N39461,EWR,MCO,127,937,20,58,2013-09-30T00:00:00Z
2013,9,29,2053,2059,-6,2210,2232,-22,EV,5048,N753EV,LGA,RIC,50,292,20,59,2013-09-30T00:00:00Z
2013,9,29,2053,2100,-7,2159,2214,-15,US,2197,N747UW,LGA,DCA,43,214,21,0,2013-09-30T01:00:00Z
2013,9,29,2053,2100,-7,2238,2245,-7,MQ,3384,N6EAMQ,LGA,CLT,79,544,21,0,2013-09-30T01:00:00Z
2013,9,29,2054,2045,9,2146,2208,-22,DL,985,N318NB,JFK,BOS,31,187,20,45,2013-09-30T00:00:00Z
2013,9,29,2054,2100,-6,2204,2221,-17,EV,5815,N13903,EWR,RIC,48,277,21,0,2013-09-30T01:00:00Z
2013,9,29,2054,2054,0,2325,2359,-34,B6,523,N784JB,JFK,LAX,304,2475,20,54,2013-09-30T00:00:00Z
2013,9,29,2054,2055,-1,27,2359,28,B6,1205,N703JB,JFK,PDX,346,2454,20,55,2013-09-30T00:00:00Z
2013,9,29,2055,2100,-5,2320,2322,-2,DL,1247,N908DE,LGA,ATL,105,762,21,0,2013-09-30T01:00:00Z
2013,9,29,2057,2100,-3,2242,2243,-1,EV,4672,N11187,EWR,STL,121,872,21,0,2013-09-30T01:00:00Z
2013,9,29,2058,2100,-2,17,14,3,DL,2363,N187DN,JFK,LAX,326,2475,21,0,2013-09-30T01:00:00Z
2013,9,29,2059,2054,5,1,2358,3,B6,1295,N612JB,JFK,AUS,202,1521,20,54,2013-09-30T00:00:00Z
2013,9,29,2100,2110,-10,2234,2302,-28,EV,4885,N751EV,LGA,ILM,70,500,21,10,2013-09-30T01:00:00Z
2013,9,29,2100,2029,31,2349,2337,12,UA,1615,N34222,EWR,AUS,202,1504,20,29,2013-09-30T00:00:00Z
2013,9,29,2102,2105,-3,6,17,-11,DL,1643,N723TW,JFK,SEA,336,2422,21,5,2013-09-30T01:00:00Z
2013,9,29,2103,2051,12,2326,2340,-14,UA,475,N438UA,EWR,IAH,183,1400,20,51,2013-09-30T00:00:00Z
2013,9,29,2103,2055,8,2335,2359,-24,UA,371,N413UA,EWR,FLL,132,1065,20,55,2013-09-30T00:00:00Z
2013,9,29,2105,2105,0,2240,2301,-21,EV,4368,N26549,EWR,DAY,77,533,21,5,2013-09-30T01:00:00Z
2013,9,29,2107,2110,-3,2322,2341,-19,EV,5811,N14902,EWR,JAX,110,820,21,10,2013-09-30T01:00:00Z
2013,9,29,2111,2108,3,2331,2328,3,B6,775,N339JB,JFK,MSY,161,1182,21,8,2013-09-30T01:00:00Z
2013,9,29,2114,2001,73,2333,2248,45,B6,65,N561JB,JFK,ABQ,222,1826,20,1,2013-09-30T00:00:00Z
2013,9,29,2118,2120,-2,2339,2354,-15,B6,1677,N266JB,JFK,JAX,107,828,21,20,2013-09-30T01:00:00Z
2013,9,29,2120,2129,-9,2301,2323,-22,EV,3833,N12552,EWR,CLT,79,529,21,29,2013-09-30T01:00:00Z
2013,9,29,2123,2129,-6,2225,2236,-11,EV,4583,N15912,EWR,PWM,46,284,21,29,2013-09-30T01:00:00Z
2013,9,29,2123,2030,53,2304,2251,13,EV,5209,N600QX,LGA,CHS,85,641,20,30,2013-09-30T00:00:00Z
2013,9,29,2125,2059,26,2234,2211,23,UA,1066,N24729,EWR,BOS,48,200,20,59,2013-09-30T00:00:00Z
2013,9,29,2132,2055,37,117,56,21,UA,1071,N68452,EWR,BQN,206,1585,20,55,2013-09-30T00:00:00Z
